,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10073.670864762931,10222.149792147071,100,100,0.01,200,25
1,9975.812331627156,9960.861999599454,100,100,0.01,200,25
2,9962.643689385775,9918.069998053426,100,100,0.01,200,25
3,9922.165645204741,9898.328240577834,100,100,0.01,200,25
4,9917.131566540947,9885.182495058696,100,100,0.01,200,25
5,9913.734543372844,9876.244310482301,100,100,0.01,200,25
6,9910.630589978447,9870.780946783661,100,100,0.01,200,25
7,9929.408337823275,9864.714695417315,100,100,0.01,200,25
8,9898.102774784482,9862.406075463434,100,100,0.01,200,25
9,9895.337924299569,9858.378628769615,100,100,0.01,200,25
10,9876.648942618534,9855.222416671659,100,100,0.01,200,25
11,9875.856748383621,9852.48451865342,100,100,0.01,200,25
12,9870.305394665947,9850.207580127726,100,100,0.01,200,25
13,9876.864426185344,9849.48018799413,100,100,0.01,200,25
14,9870.705886314656,9848.614269042735,100,100,0.01,200,25
15,9874.390591325431,9848.472652038661,100,100,0.01,200,25
16,9863.794012661638,9846.395127856224,100,100,0.01,200,25
17,9860.290106411638,9842.883923825317,100,100,0.01,200,25
18,9861.498349946121,9842.594715332265,100,100,0.01,200,25
19,9869.968648976293,9843.593765441572,100,100,0.01,200,25
20,9862.501380657328,9842.06616901129,100,100,0.01,200,25
21,9869.032664331897,9840.486019761469,100,100,0.01,200,25
22,9850.699084051725,9840.04212414276,100,100,0.01,200,25
23,9856.322231950431,9840.202743172018,100,100,0.01,200,25
24,9851.393116918103,9839.708639513206,100,100,0.01,200,25
