,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10815.230677445197,21862.59930630388,100,50,0.0005,150,25
1,10178.388385971939,10601.396181303879,100,50,0.0005,150,25
2,10089.0944682671,10152.714389143319,100,50,0.0005,150,25
3,10044.681474979037,10045.707738415947,100,50,0.0005,150,25
4,10014.203760444118,10021.61880387931,100,50,0.0005,150,25
5,9991.847177561242,10001.54646248653,100,50,0.0005,150,25
6,9976.479458496795,9978.894093480603,100,50,0.0005,150,25
7,9962.173142144826,9972.226234172953,100,50,0.0005,150,25
8,9951.15222630046,9957.359055091594,100,50,0.0005,150,25
9,9940.098322109337,9942.956660829741,100,50,0.0005,150,25
10,9933.12570890857,9953.346351360453,100,50,0.0005,150,25
11,9926.22196044337,9930.632130589978,100,50,0.0005,150,25
12,9919.168245762457,9926.622087149784,100,50,0.0005,150,25
13,9913.732720412076,9918.473716998922,100,50,0.0005,150,25
14,9908.86121629058,9922.168978987069,100,50,0.0005,150,25
15,9903.35959773299,9915.439352101293,100,50,0.0005,150,25
16,9899.23439746047,9909.761710331357,100,50,0.0005,150,25
17,9896.235428302438,9914.36760001347,100,50,0.0005,150,25
18,9893.102480103767,9900.292951912716,100,50,0.0005,150,25
19,9890.207322300252,9902.769076643319,100,50,0.0005,150,25
20,9888.579427707235,9893.03891096444,100,50,0.0005,150,25
21,9885.263879634344,9900.521442281788,100,50,0.0005,150,25
22,9882.841705629342,9887.509832974138,100,50,0.0005,150,25
23,9881.673757468106,9890.5745975889,100,50,0.0005,150,25
24,9879.067213891052,9895.318561422413,100,50,0.0005,150,25
