,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10070.955280172413,10143.368748034709,100,20,0.01,200,25
1,9899.997878502156,9880.536227333643,100,20,0.01,200,25
2,9878.676219019397,9839.473642638955,100,20,0.01,200,25
3,9852.275761045259,9820.959646490926,100,20,0.01,200,25
4,9852.894733297413,9810.125899822562,100,20,0.01,200,25
5,9824.101293103447,9800.964710858889,100,20,0.01,200,25
6,9813.556404903018,9794.208683966219,100,20,0.01,200,25
7,9816.610149515087,9791.849899957326,100,20,0.01,200,25
8,9800.234139278018,9788.295973305732,100,20,0.01,200,25
9,9796.633890086207,9785.653360554175,100,20,0.01,200,25
10,9803.101528825431,9783.40748766546,100,20,0.01,200,25
11,9805.524851831897,9781.209163590831,100,20,0.01,200,25
12,9809.395272090518,9780.78579403375,100,20,0.01,200,25
13,9797.055360991379,9778.407966354216,100,20,0.01,200,25
14,9796.973531788793,9776.998111916777,100,20,0.01,200,25
15,9779.766534213362,9774.734885507756,100,20,0.01,200,25
16,9785.07583512931,9775.14871825587,100,20,0.01,200,25
17,9781.980064655172,9773.526680698222,100,20,0.01,200,25
18,9784.599710398707,9772.106169235894,100,20,0.01,200,25
19,9784.019564924569,9770.890961907044,100,20,0.01,200,25
20,9783.314890894397,9770.991561882338,100,20,0.01,200,25
21,9781.730906519397,9769.9711790062,100,20,0.01,200,25
22,9767.912614493534,9770.800273549803,100,20,0.01,200,25
23,9776.739628232759,9769.210741438817,100,20,0.01,200,25
24,9780.615133351293,9767.466199332925,100,20,0.01,200,25
