,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10930.20736799569,10738.150575923873,100,20,0.0005,150,25
1,10304.496741985453,10088.052347399826,100,20,0.0005,150,25
2,10036.552616514009,10002.559500591458,100,20,0.0005,150,25
3,10030.298087284482,9962.86228737422,100,20,0.0005,150,25
4,9968.302464978447,9936.634025833284,100,20,0.0005,150,25
5,9940.732935412178,9917.742780830738,100,20,0.0005,150,25
6,9914.801555765087,9901.05401275006,100,20,0.0005,150,25
7,9930.638242524246,9886.403620253353,100,20,0.0005,150,25
8,9878.430335735453,9873.409636383714,100,20,0.0005,150,25
9,9861.01228279903,9863.068805308907,100,20,0.0005,150,25
10,9848.343531115303,9852.5776243187,100,20,0.0005,150,25
11,9839.321347992996,9844.231786430882,100,20,0.0005,150,25
12,9844.009075296337,9837.650702264016,100,20,0.0005,150,25
13,9841.8541133486,9832.122300064386,100,20,0.0005,150,25
14,9819.838690396013,9826.488312601072,100,20,0.0005,150,25
15,9824.004226158406,9822.14086878968,100,20,0.0005,150,25
16,9811.039155105065,9817.884784809985,100,20,0.0005,150,25
17,9814.31884765625,9814.2255859375,100,20,0.0005,150,25
18,9831.487860317888,9811.142362878833,100,20,0.0005,150,25
19,9810.945977572737,9808.173165073222,100,20,0.0005,150,25
20,9796.996236866918,9806.283886765543,100,20,0.0005,150,25
21,9797.016197467672,9803.692312623532,100,20,0.0005,150,25
22,9795.348472858297,9802.181002373323,100,20,0.0005,150,25
23,9799.949319773707,9799.782746428786,100,20,0.0005,150,25
24,9789.993189318428,9798.009302377815,100,20,0.0005,150,25
