,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10267.087772764009,10395.09713310823,100,50,0.001,150,25
1,10038.793288658406,9974.723902338135,100,50,0.001,150,25
2,9970.159853178879,9922.480513670938,100,50,0.001,150,25
3,9960.952417834053,9890.593250254551,100,50,0.001,150,25
4,9901.133208176185,9868.192489031804,100,50,0.001,150,25
5,9878.63112035291,9852.999492299803,100,50,0.001,150,25
6,9865.422060210129,9841.998974773149,100,50,0.001,150,25
7,9870.595357960668,9833.683518413842,100,50,0.001,150,25
8,9850.869881465518,9826.882984696933,100,50,0.001,150,25
9,9845.755303744612,9822.539698879971,100,50,0.001,150,25
10,9818.0589725889,9818.75328297197,100,50,0.001,150,25
11,9820.514429552803,9814.420501167944,100,50,0.001,150,25
12,9829.48715315194,9811.087004372304,100,50,0.001,150,25
13,9827.057911839978,9808.558338262159,100,50,0.001,150,25
14,9811.251363820043,9806.08401338644,100,50,0.001,150,25
15,9812.101023706897,9803.682776282492,100,50,0.001,150,25
16,9811.841106546337,9801.46520218166,100,50,0.001,150,25
17,9814.401998585668,9800.410081381768,100,50,0.001,150,25
18,9818.011836610991,9799.088425932858,100,50,0.001,150,25
19,9810.314882475754,9796.337261263925,100,50,0.001,150,25
20,9799.422876818428,9794.893118112122,100,50,0.001,150,25
21,9800.301059065194,9793.225397831067,100,50,0.001,150,25
22,9796.7201054014,9792.289284297138,100,50,0.001,150,25
23,9806.812946188038,9791.272882539231,100,50,0.001,150,25
24,9807.13266096444,9790.128671350922,100,50,0.001,150,25
