,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,9994.169332570043,10107.845542626228,100,100,0.01,100,25
1,9956.911974676725,9932.349298203912,100,100,0.01,100,25
2,9933.409752155172,9902.470618430312,100,100,0.01,100,25
3,9923.991631869612,9890.41384117079,100,100,0.01,100,25
4,9904.725080818966,9878.409885320585,100,100,0.01,100,25
5,9915.378232758621,9875.367113099695,100,100,0.01,100,25
6,9891.964591190732,9869.707208594124,100,100,0.01,100,25
7,9876.779886179957,9865.982882782553,100,100,0.01,100,25
8,9885.807011045259,9863.713687503743,100,100,0.01,100,25
9,9876.382610452587,9862.416416637967,100,100,0.01,100,25
10,9872.296420393319,9862.022503986733,100,100,0.01,100,25
11,9874.84423828125,9859.884440416117,100,100,0.01,100,25
12,9866.610823006466,9857.438413860356,100,100,0.01,100,25
13,9878.218985721982,9856.793034727629,100,100,0.01,100,25
14,9870.467756600216,9855.0603451987,100,100,0.01,100,25
15,9864.712722252156,9853.925429837236,100,100,0.01,100,25
16,9866.930243130388,9853.355875378085,100,100,0.01,100,25
17,9862.528488685344,9852.661187091968,100,100,0.01,100,25
18,9868.308627424569,9853.003789736315,100,100,0.01,100,25
19,9857.219642376078,9850.941670160517,100,100,0.01,100,25
20,9859.096393453663,9852.045491341489,100,100,0.01,100,25
21,9858.896029768319,9851.023933502036,100,100,0.01,100,25
22,9864.073932516163,9849.188377362092,100,100,0.01,100,25
23,9856.179418103447,9850.696101891921,100,100,0.01,100,25
24,9860.202872440732,9849.850409529228,100,100,0.01,100,25
