,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,11397.65904773224,17003.320076778018,0,20,0.001,150,25
1,10671.412393874281,10596.280728044181,0,20,0.001,150,25
2,10389.040580453402,10256.115023908944,0,20,0.001,150,25
3,10266.15196800506,10235.380303744612,0,20,0.001,150,25
4,10194.514371892968,10160.116749730603,0,20,0.001,150,25
5,10149.591732769077,10113.298356681034,0,20,0.001,150,25
6,10124.539266983858,10129.304923221982,0,20,0.001,150,25
7,10099.40661919397,10075.013065732759,0,20,0.001,150,25
8,10081.57167931316,10095.133115571121,0,20,0.001,150,25
9,10065.81472077893,10053.216317012393,0,20,0.001,150,25
10,10054.184285813219,10051.518790409482,0,20,0.001,150,25
11,10046.065644933667,10039.244511045259,0,20,0.001,150,25
12,10035.993745695077,10099.368172481143,0,20,0.001,150,25
13,10029.976120309506,10025.387333310884,0,20,0.001,150,25
14,10021.767443362183,10018.34205785291,0,20,0.001,150,25
15,10016.215088007606,10002.033657731681,0,20,0.001,150,25
16,10010.199650646113,10004.863474878772,0,20,0.001,150,25
17,10006.577854538513,10001.46908674569,0,20,0.001,150,25
18,10002.253136043064,9997.257829337284,0,20,0.001,150,25
19,9997.851715044022,9990.069016029094,0,20,0.001,150,25
20,9994.451959863141,9986.283219962284,0,20,0.001,150,25
21,9991.238981267968,9981.494443696121,0,20,0.001,150,25
22,9986.712153640841,9980.766012257543,0,20,0.001,150,25
23,9984.871649178696,9979.791478650322,0,20,0.001,150,25
24,9982.843718648928,9971.648403825431,0,20,0.001,150,25
