,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10499.701598155996,11300.020911907328,0,20,0.01,200,25
1,10075.538143960379,10367.040746228447,0,20,0.01,200,25
2,10027.1442570451,10065.202619881466,0,20,0.01,200,25
3,10001.220121024497,10036.353010506466,0,20,0.01,200,25
4,9987.744738167075,10007.292227909482,0,20,0.01,200,25
5,9980.672061702653,9983.341763200431,0,20,0.01,200,25
6,9974.079609730625,10025.20443830819,0,20,0.01,200,25
7,9970.867267515423,9979.694302262931,0,20,0.01,200,25
8,9967.452460544442,9976.426050646553,0,20,0.01,200,25
9,9965.118571158511,9973.902916217672,0,20,0.01,200,25
10,9963.631780722179,9974.25521955819,0,20,0.01,200,25
11,9962.828108622574,9966.30728044181,0,20,0.01,200,25
12,9959.607462116675,9969.456122036638,0,20,0.01,200,25
13,9960.259558333582,9961.922110721982,0,20,0.01,200,25
14,9958.480785536207,9981.210230334053,0,20,0.01,200,25
15,9959.511191396892,9966.931741648707,0,20,0.01,200,25
16,9957.128641871555,9962.041049299569,0,20,0.01,200,25
17,9956.136337389944,9959.554552801725,0,20,0.01,200,25
18,9956.329300899168,9950.397427262931,0,20,0.01,200,25
19,9954.585597317471,9955.664264547413,0,20,0.01,200,25
20,9954.134331389256,9953.538927801725,0,20,0.01,200,25
21,9953.1093909095,9949.050276131466,0,20,0.01,200,25
22,9953.317287355505,9949.126717403018,0,20,0.01,200,25
23,9952.938885530217,9950.188106142241,0,20,0.01,200,25
24,9955.084534656504,9950.126717403018,0,20,0.01,200,25
