,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10739.310858364763,10670.578358027371,0,100,0.001,150,25
1,10295.440480199353,10117.825276731703,0,100,0.001,150,25
2,10272.324403960129,10041.580118834601,0,100,0.001,150,25
3,10316.853119948815,10004.428650107062,0,100,0.001,150,25
4,10161.427464978447,9980.782407650036,0,100,0.001,150,25
5,9998.545275457975,9967.490195537104,0,100,0.001,150,25
6,10061.885043440194,9959.741092084181,0,100,0.001,150,25
7,10069.65455785291,9953.370465792705,0,100,0.001,150,25
8,9973.333100417565,9949.45732510781,0,100,0.001,150,25
9,9993.115419585129,9945.295749168963,0,100,0.001,150,25
10,9956.07080078125,9942.609764314806,0,100,0.001,150,25
11,9970.147545123922,9940.176750325676,0,100,0.001,150,25
12,10017.82981714709,9937.913771449748,0,100,0.001,150,25
13,9959.588067416487,9936.235544816123,0,100,0.001,150,25
14,9950.614384092134,9934.878458912315,0,100,0.001,150,25
15,9989.283076845366,9933.207681667765,0,100,0.001,150,25
16,9961.85242962015,9932.294329948041,0,100,0.001,150,25
17,9952.49643049569,9932.076837734337,0,100,0.001,150,25
18,9951.452653556034,9931.222187387697,0,100,0.001,150,25
19,9945.054510708513,9929.404513992873,0,100,0.001,150,25
20,9956.05859375,9928.706361647251,0,100,0.001,150,25
21,9955.042009024784,9928.522309797258,0,100,0.001,150,25
22,9945.549484779094,9927.471102266261,0,100,0.001,150,25
23,9955.288414264547,9927.461594468736,0,100,0.001,150,25
24,9947.820623989763,9926.331844079421,0,100,0.001,150,25
