,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,11346.044492786446,11584.62759294181,0,50,0.0005,150,25
1,10593.7056106253,10652.568014210668,0,50,0.0005,150,25
2,10338.406373532584,10275.557549838362,0,50,0.0005,150,25
3,10223.777725577982,10149.944664264547,0,50,0.0005,150,25
4,10161.525542701096,10127.519842739763,0,50,0.0005,150,25
5,10123.40698136904,10096.539163523707,0,50,0.0005,150,25
6,10091.168775455199,10087.683964170259,0,50,0.0005,150,25
7,10066.324392818638,10036.446693157328,0,50,0.0005,150,25
8,10050.052900956816,10025.524245689656,0,50,0.0005,150,25
9,10036.727095936152,10039.086476293103,0,50,0.0005,150,25
10,10022.189659012638,10009.852572737069,0,50,0.0005,150,25
11,10015.366320900215,10005.142561287716,0,50,0.0005,150,25
12,10005.431721576275,10039.620235048491,0,50,0.0005,150,25
13,9999.939768039501,9990.539281384697,0,50,0.0005,150,25
14,9994.214786662973,9991.417261584053,0,50,0.0005,150,25
15,9990.248746892968,9974.279658876616,0,50,0.0005,150,25
16,9985.23025397176,9973.830574824893,0,50,0.0005,150,25
17,9981.652305847958,9994.073646282328,0,50,0.0005,150,25
18,9977.983883209301,9964.320405105065,0,50,0.0005,150,25
19,9973.281815723078,9961.607127222522,0,50,0.0005,150,25
20,9970.79769995433,9957.300006734913,0,50,0.0005,150,25
21,9968.608209863141,9956.574909078663,0,50,0.0005,150,25
22,9966.606525795849,9954.026358768857,0,50,0.0005,150,25
23,9961.684743445287,9949.832805765087,0,50,0.0005,150,25
24,9960.242270322982,9946.063771214978,0,50,0.0005,150,25
